Year,Month,Day,Mean_Temp_C,Humidity_Percent,Rainfall_mm
1959.0,8.0,30.0,29.7,73.0,11.5
1959.0,8.0,31.0,26.1,94.0,52.7
1959.0,9.0,1.0,26.2,93.0,7.7
1959.0,9.0,2.0,25.8,94.0,51.3
1959.0,9.0,3.0,26.8,90.0,30.3
1959.0,9.0,4.0,28.2,85.0,0.0
1959.0,9.0,5.0,28.8,82.0,0.0
1959.0,9.0,6.0,28.8,85.0,0.0
1959.0,9.0,7.0,28.8,82.0,0.0
1959.0,9.0,8.0,28.5,82.0,0.0
1959.0,9.0,9.0,27.6,81.0,1.4
1959.0,9.0,10.0,25.0,90.0,70.1
1959.0,9.0,11.0,26.2,79.0,0.0
1959.0,9.0,12.0,25.7,91.0,5.4
1959.0,9.0,13.0,25.0,95.0,20.7
1959.0,9.0,14.0,26.0,91.0,0.5
1959.0,9.0,17.0,27.3,89.0,5.3
1959.0,9.0,18.0,27.1,90.0,22.3
1959.0,9.0,19.0,26.6,89.0,65.8
1959.0,9.0,20.0,26.1,79.0,0.2
1959.0,9.0,21.0,26.8,83.0,0.0
1959.0,9.0,22.0,27.5,83.0,0.0
1959.0,9.0,23.0,28.2,81.0,0.0
1959.0,9.0,25.0,27.2,71.0,0.0
1959.0,9.0,26.0,26.4,67.0,0.0
1959.0,9.0,27.0,26.6,60.0,0.0
1959.0,9.0,28.0,26.1,62.0,0.0
1959.0,9.0,29.0,25.9,70.0,0.0
1959.0,9.0,30.0,25.6,71.0,0.0
1959.0,10.0,1.0,26.4,71.0,0.0
1959.0,10.0,2.0,26.3,76.0,0.0
1959.0,10.0,3.0,27.7,58.0,0.0
1959.0,10.0,4.0,26.7,40.0,0.0
1959.0,10.0,5.0,25.3,48.0,0.0
1959.0,10.0,6.0,25.0,65.0,0.0
1959.0,10.0,7.0,25.2,68.0,0.0
1959.0,10.0,8.0,25.9,73.0,0.0
1959.0,10.0,9.0,26.4,75.0,0.0
1959.0,10.0,10.0,27.1,69.0,0.0
1959.0,10.0,11.0,26.3,74.0,0.0
1959.0,10.0,12.0,25.8,69.0,0.0
1959.0,10.0,13.0,25.9,65.0,0.0
1959.0,10.0,15.0,26.2,54.0,0.0
1959.0,10.0,16.0,25.5,52.0,0.0
1959.0,10.0,17.0,25.2,55.0,0.0
1959.0,10.0,18.0,24.3,66.0,0.0
1959.0,10.0,19.0,24.4,62.0,0.0
1959.0,10.0,20.0,24.5,57.0,0.0
1959.0,10.0,21.0,24.1,64.0,0.0
1959.0,10.0,22.0,24.2,63.0,0.0
1959.0,10.0,23.0,24.1,66.0,0.0
1959.0,10.0,25.0,24.5,67.0,0.0
1959.0,10.0,27.0,24.3,76.0,0.0
1959.0,10.0,28.0,24.2,75.0,0.0
1959.0,10.0,29.0,25.1,73.0,0.0
1959.0,10.0,30.0,23.7,77.0,0.0
1959.0,10.0,31.0,23.5,87.0,1.0
1959.0,11.0,1.0,25.5,90.0,0.0
1959.0,11.0,2.0,25.5,89.0,0.0
1959.0,11.0,3.0,26.0,80.0,0.0
1959.0,11.0,5.0,24.9,79.0,0.0
1959.0,11.0,6.0,24.9,68.0,0.0
1959.0,11.0,7.0,24.3,73.0,0.0
1959.0,11.0,8.0,23.8,75.0,0.0
1959.0,11.0,10.0,20.9,60.0,0.0
1959.0,11.0,11.0,19.4,59.0,0.0
1959.0,11.0,12.0,17.6,55.0,0.0
1959.0,11.0,13.0,17.5,55.0,0.0
1959.0,11.0,14.0,19.2,61.0,0.0
1959.0,11.0,15.0,21.1,72.0,0.1
1959.0,11.0,16.0,22.6,74.0,0.0
1959.0,11.0,17.0,22.5,66.0,0.0
1959.0,11.0,18.0,24.2,65.0,0.0
1959.0,11.0,19.0,25.7,60.0,0.0
1959.0,11.0,20.0,21.9,75.0,0.0
1959.0,11.0,21.0,21.5,75.0,0.0
1959.0,11.0,23.0,21.8,78.0,0.0
1959.0,11.0,24.0,23.5,69.0,0.0
1959.0,11.0,26.0,18.7,59.0,0.0
1959.0,11.0,27.0,17.7,62.0,0.0
1959.0,11.0,28.0,18.7,64.0,0.0
1959.0,11.0,29.0,19.3,70.0,0.0
1959.0,11.0,30.0,20.1,71.0,0.0
1959.0,12.0,1.0,21.0,77.0,0.0
1959.0,12.0,3.0,19.6,75.0,0.0
1959.0,12.0,4.0,20.2,78.0,0.0
1959.0,12.0,6.0,21.9,72.0,0.0
1959.0,12.0,8.0,20.6,73.0,0.0
1959.0,12.0,9.0,21.1,73.0,0.0
1959.0,12.0,10.0,21.7,73.0,0.0
1959.0,12.0,11.0,21.0,81.0,0.0
1959.0,12.0,12.0,21.7,78.0,0.0
1959.0,12.0,13.0,22.3,79.0,0.2
1959.0,12.0,14.0,22.3,85.0,0.1
1959.0,12.0,15.0,22.5,86.0,2.9
1959.0,12.0,16.0,18.3,90.0,2.1
1959.0,12.0,17.0,16.8,76.0,0.1
1959.0,12.0,20.0,16.4,59.0,0.0
1959.0,12.0,22.0,16.9,67.0,0.0
1959.0,12.0,23.0,17.6,74.0,0.0
1959.0,12.0,24.0,13.6,67.0,0.0
1959.0,12.0,25.0,11.4,65.0,0.0
1959.0,12.0,27.0,15.9,76.0,0.0
1959.0,12.0,28.0,17.8,77.0,0.0
1959.0,12.0,30.0,19.1,75.0,0.0
1959.0,12.0,31.0,16.5,57.0,0.0
1960.0,1.0,1.0,13.1,26.0,0.0
1960.0,1.0,2.0,13.6,23.0,0.0
1960.0,1.0,3.0,15.0,37.0,0.0
1960.0,1.0,4.0,15.8,66.0,0.0
1960.0,1.0,5.0,18.1,65.0,0.0
1960.0,1.0,6.0,15.6,63.0,0.0
1960.0,1.0,7.0,15.7,73.0,0.0
1960.0,1.0,8.0,17.8,75.0,0.0
1960.0,1.0,9.0,19.1,76.0,0.0
1960.0,1.0,10.0,20.4,70.0,0.0
1960.0,1.0,11.0,19.2,67.0,0.0
1960.0,1.0,12.0,17.6,72.0,0.0
1960.0,1.0,13.0,18.7,69.0,0.0
1960.0,1.0,15.0,19.4,85.0,0.0
1960.0,1.0,17.0,15.9,79.0,1.0
1960.0,1.0,18.0,17.0,91.0,1.5
1960.0,1.0,19.0,19.7,92.0,0.0
1960.0,1.0,22.0,19.5,79.0,0.0
1960.0,1.0,25.0,9.4,63.0,0.0
1960.0,1.0,26.0,10.8,62.0,0.0
1960.0,1.0,28.0,13.9,60.0,0.0
1960.0,1.0,29.0,12.0,78.0,0.3
1960.0,1.0,30.0,13.6,83.0,5.6
1960.0,1.0,31.0,16.0,87.0,6.6
1960.0,2.0,1.0,16.9,76.0,0.0
1960.0,2.0,2.0,15.0,57.0,0.0
1960.0,2.0,3.0,14.4,58.0,0.0
1960.0,2.0,4.0,14.5,66.0,0.0
1960.0,2.0,5.0,14.9,56.0,0.0
1960.0,2.0,6.0,15.4,59.0,0.0
1960.0,2.0,7.0,17.0,62.0,0.0
1960.0,2.0,8.0,19.6,73.0,0.0
1960.0,2.0,9.0,19.7,70.0,0.0
1960.0,2.0,11.0,17.3,70.0,0.0
1960.0,2.0,12.0,17.9,69.0,0.0
1960.0,2.0,13.0,17.0,62.0,0.0
1960.0,2.0,14.0,18.4,66.0,0.0
1960.0,2.0,15.0,17.4,80.0,0.0
1960.0,2.0,17.0,18.0,79.0,0.0
1960.0,2.0,18.0,17.3,68.0,0.0
1960.0,2.0,19.0,15.6,66.0,0.0
1960.0,2.0,20.0,17.0,74.0,0.0
1960.0,2.0,21.0,17.2,58.0,0.0
1960.0,2.0,22.0,15.4,67.0,0.0
1960.0,2.0,23.0,16.8,67.0,0.0
1960.0,2.0,24.0,18.4,66.0,0.0
1960.0,2.0,25.0,19.2,70.0,0.0
1960.0,2.0,26.0,21.0,77.0,0.0
1960.0,2.0,27.0,19.8,85.0,0.0
1960.0,2.0,28.0,17.8,83.0,0.0
1960.0,2.0,29.0,19.3,83.0,0.0
1960.0,3.0,1.0,20.5,89.0,1.0
1960.0,3.0,2.0,20.2,86.0,0.0
1960.0,3.0,3.0,21.9,86.0,0.0
1960.0,3.0,5.0,22.0,86.0,0.0
1960.0,3.0,8.0,24.6,80.0,0.0
1960.0,3.0,9.0,24.6,81.0,0.0
1960.0,3.0,10.0,25.3,78.0,0.0
1960.0,3.0,11.0,25.0,79.0,0.0
1960.0,3.0,13.0,19.3,86.0,8.6
1960.0,3.0,14.0,19.6,87.0,9.1
1960.0,3.0,15.0,18.2,86.0,0.7
1960.0,3.0,16.0,18.0,86.0,1.2
1960.0,3.0,18.0,19.0,92.0,1.0
1960.0,3.0,21.0,20.7,93.0,0.9
1960.0,3.0,22.0,18.3,84.0,1.0
1960.0,3.0,24.0,23.3,89.0,0.0
1960.0,3.0,26.0,17.8,82.0,8.1
1960.0,3.0,31.0,19.8,82.0,32.9
1960.0,4.0,1.0,13.7,62.0,0.0
1960.0,4.0,2.0,14.5,66.0,0.8
1960.0,4.0,3.0,14.1,87.0,2.1
1960.0,4.0,4.0,16.2,77.0,8.4
1960.0,4.0,5.0,18.6,69.0,0.0
1960.0,4.0,6.0,19.4,62.0,0.0
1960.0,4.0,7.0,20.6,78.0,0.0
1960.0,4.0,10.0,24.4,88.0,0.0
1960.0,4.0,12.0,23.7,91.0,0.0
1960.0,4.0,13.0,25.4,82.0,0.0
1960.0,4.0,14.0,25.9,80.0,0.0
1960.0,4.0,15.0,24.3,78.0,0.0
1960.0,4.0,19.0,21.0,92.0,2.5
1960.0,4.0,21.0,21.0,72.0,0.0
1960.0,4.0,22.0,21.8,78.0,0.0
1960.0,4.0,23.0,22.4,82.0,0.3
1960.0,4.0,24.0,23.3,91.0,0.0
1960.0,4.0,25.0,24.8,88.0,0.0
1960.0,4.0,26.0,24.9,89.0,0.0
1960.0,4.0,27.0,26.9,89.0,0.0
1960.0,4.0,28.0,25.5,93.0,27.2
1960.0,4.0,30.0,23.4,95.0,0.3
1960.0,5.0,1.0,25.5,91.0,4.8
1960.0,5.0,2.0,27.3,84.0,0.0
1960.0,5.0,3.0,27.7,84.0,0.0
1960.0,5.0,4.0,27.4,87.0,7.6
1960.0,5.0,5.0,28.0,83.0,0.9
1960.0,5.0,6.0,24.4,87.0,41.5
1960.0,5.0,7.0,25.1,90.0,1.1
1960.0,5.0,8.0,24.3,89.0,0.4
1960.0,5.0,11.0,23.1,85.0,2.4
1960.0,5.0,12.0,23.8,90.0,0.4
1960.0,5.0,13.0,26.8,87.0,1.8
1960.0,5.0,14.0,25.6,92.0,96.1
1960.0,5.0,17.0,26.1,95.0,9.3
1960.0,5.0,18.0,27.8,86.0,1.3
1960.0,5.0,19.0,25.2,90.0,35.5
1960.0,5.0,20.0,20.2,87.0,13.0
1960.0,5.0,21.0,19.1,88.0,1.9
1960.0,5.0,24.0,26.3,87.0,0.0
1960.0,5.0,25.0,27.6,84.0,0.0
1960.0,5.0,26.0,27.9,86.0,12.7
1960.0,5.0,27.0,28.7,81.0,0.0
1960.0,5.0,28.0,28.4,68.0,2.3
1960.0,5.0,29.0,25.9,73.0,5.5
1960.0,5.0,30.0,23.2,90.0,6.7
1960.0,5.0,31.0,23.5,92.0,0.2
1960.0,6.0,1.0,25.1,95.0,9.5
1960.0,6.0,3.0,25.6,81.0,0.0
1960.0,6.0,6.0,26.0,85.0,7.4
1960.0,6.0,7.0,26.4,89.0,20.7
1960.0,6.0,8.0,25.8,93.0,163.1
1960.0,6.0,9.0,25.4,95.0,236.1
1960.0,6.0,10.0,28.0,89.0,0.2
1960.0,6.0,11.0,28.1,88.0,0.0
1960.0,6.0,12.0,26.0,90.0,2.6
1960.0,6.0,13.0,27.0,90.0,10.7
1960.0,6.0,14.0,28.1,85.0,0.0
1960.0,6.0,16.0,26.1,93.0,61.1
1960.0,6.0,17.0,27.9,87.0,1.7
1960.0,6.0,18.0,28.3,83.0,0.2
1960.0,6.0,19.0,28.5,81.0,3.2
1960.0,6.0,20.0,28.9,77.0,0.0
1960.0,6.0,21.0,28.8,79.0,0.5
1960.0,6.0,23.0,29.3,78.0,0.0
1960.0,6.0,24.0,28.8,80.0,0.0
1960.0,6.0,25.0,28.0,89.0,27.4
1960.0,6.0,26.0,27.2,88.0,17.5
1960.0,6.0,27.0,28.6,82.0,1.2
1960.0,6.0,28.0,28.3,81.0,5.0
1960.0,6.0,29.0,26.2,89.0,91.0
1960.0,6.0,30.0,26.5,87.0,17.5
1960.0,7.0,1.0,26.8,85.0,23.7
1960.0,7.0,2.0,27.3,85.0,16.0
1960.0,7.0,3.0,27.7,86.0,3.6
1960.0,7.0,4.0,27.9,83.0,0.5
1960.0,7.0,5.0,28.2,81.0,2.3
1960.0,7.0,6.0,28.7,78.0,0.0
1960.0,7.0,7.0,29.1,77.0,0.0
1960.0,7.0,9.0,28.8,77.0,0.0
1960.0,7.0,10.0,28.5,78.0,9.2
1960.0,7.0,11.0,28.5,78.0,0.0
1960.0,7.0,12.0,28.8,76.0,0.0
1960.0,7.0,13.0,29.0,78.0,0.0
1960.0,7.0,14.0,28.9,79.0,0.0
1960.0,7.0,15.0,29.0,80.0,4.7
1960.0,7.0,16.0,29.3,79.0,2.5
1960.0,7.0,17.0,29.5,76.0,0.0
1960.0,7.0,18.0,29.5,76.0,0.0
1960.0,7.0,19.0,29.5,76.0,0.0
1960.0,7.0,20.0,30.0,74.0,0.0
1960.0,7.0,21.0,30.0,74.0,1.6
1960.0,7.0,22.0,29.0,78.0,0.9
1960.0,7.0,23.0,28.9,78.0,0.0
1960.0,7.0,24.0,29.9,76.0,0.0
1960.0,7.0,25.0,30.3,77.0,0.0
1960.0,7.0,27.0,29.0,83.0,9.5
1960.0,7.0,28.0,28.6,85.0,51.8
1960.0,7.0,29.0,28.0,87.0,9.3
1960.0,7.0,30.0,27.8,89.0,25.0
1960.0,7.0,31.0,29.5,78.0,0.0
1960.0,8.0,1.0,30.1,79.0,0.0
1960.0,8.0,2.0,28.9,84.0,13.2
1960.0,8.0,3.0,29.6,80.0,0.1
1960.0,8.0,4.0,29.5,80.0,0.4
1960.0,8.0,5.0,28.6,85.0,0.6
1960.0,8.0,6.0,28.4,81.0,1.9
1960.0,8.0,7.0,27.4,85.0,17.4
1960.0,8.0,8.0,29.2,83.0,0.0
1960.0,8.0,9.0,29.4,78.0,0.2
1960.0,8.0,10.0,26.7,92.0,28.4
1960.0,8.0,11.0,26.6,94.0,10.8
1960.0,8.0,12.0,25.9,94.0,51.3
1960.0,8.0,14.0,28.2,83.0,7.0
1960.0,8.0,15.0,26.7,90.0,7.3
1960.0,8.0,16.0,27.6,88.0,4.9
1960.0,8.0,18.0,28.8,81.0,2.4
1960.0,8.0,19.0,29.1,69.0,0.0
1960.0,8.0,20.0,28.8,78.0,0.1
1960.0,8.0,21.0,30.0,78.0,0.0
1960.0,8.0,22.0,31.1,74.0,0.0
1960.0,8.0,23.0,29.8,82.0,12.8
1960.0,8.0,24.0,28.5,87.0,0.4
1960.0,8.0,25.0,25.5,94.0,91.2
1960.0,8.0,26.0,25.9,93.0,97.0
1960.0,8.0,27.0,26.6,93.0,45.3
1960.0,8.0,28.0,26.4,93.0,59.0
1960.0,8.0,29.0,27.1,89.0,24.4
1960.0,8.0,30.0,26.6,90.0,47.1
1960.0,8.0,31.0,27.0,88.0,21.7
1960.0,9.0,1.0,28.5,82.0,0.3
1960.0,9.0,2.0,28.2,81.0,0.0
1960.0,9.0,3.0,28.7,75.0,0.0
1960.0,9.0,4.0,26.8,88.0,31.8
1960.0,9.0,5.0,28.0,84.0,13.7
1960.0,9.0,6.0,28.2,84.0,6.0
1960.0,9.0,7.0,27.8,82.0,1.7
1960.0,9.0,8.0,27.2,85.0,0.8
1960.0,9.0,9.0,27.3,86.0,7.8
1960.0,9.0,10.0,26.9,89.0,103.2
1960.0,9.0,11.0,26.6,92.0,45.3
1960.0,9.0,12.0,28.0,83.0,8.8
1960.0,9.0,13.0,28.5,83.0,9.0
1960.0,9.0,14.0,28.0,81.0,1.4
1960.0,9.0,15.0,24.1,77.0,0.3
1960.0,9.0,17.0,26.7,64.0,0.0
1960.0,9.0,18.0,27.6,71.0,0.6
1960.0,9.0,19.0,27.1,79.0,2.7
1960.0,9.0,20.0,27.4,75.0,0.4
1960.0,9.0,21.0,27.7,80.0,0.2
1960.0,9.0,22.0,27.7,83.0,1.3
1960.0,9.0,23.0,27.4,88.0,4.6
1960.0,9.0,24.0,27.9,83.0,6.3
1960.0,9.0,25.0,26.6,89.0,31.4
1960.0,9.0,26.0,26.5,89.0,30.0
1960.0,9.0,27.0,27.4,87.0,2.3
1960.0,9.0,28.0,28.0,79.0,1.1
1960.0,9.0,29.0,28.0,77.0,0.0
1960.0,9.0,30.0,28.1,75.0,0.0
1960.0,10.0,1.0,28.3,73.0,0.0
1960.0,10.0,2.0,26.9,80.0,7.0
1960.0,10.0,3.0,25.8,76.0,3.6
1960.0,10.0,5.0,26.6,72.0,7.7
1960.0,10.0,6.0,25.5,62.0,1.3
1960.0,10.0,7.0,24.9,57.0,0.0
1960.0,10.0,8.0,25.7,52.0,0.0
1960.0,10.0,10.0,24.9,70.0,1.1
1960.0,10.0,11.0,24.9,79.0,0.9
1960.0,10.0,12.0,25.2,76.0,0.0
1960.0,10.0,13.0,25.2,72.0,0.0
1960.0,10.0,14.0,26.6,65.0,0.0
1960.0,10.0,15.0,26.6,72.0,1.5
1960.0,10.0,20.0,22.0,84.0,0.4
1960.0,10.0,21.0,23.9,71.0,2.6
1960.0,10.0,22.0,24.7,65.0,0.0
1960.0,10.0,23.0,24.7,66.0,0.0
1960.0,10.0,26.0,22.5,71.0,0.0
1960.0,10.0,27.0,20.3,58.0,0.0
1960.0,10.0,28.0,21.8,68.0,0.0
1960.0,10.0,29.0,23.0,69.0,0.0
1960.0,10.0,30.0,24.4,70.0,0.0
1960.0,10.0,31.0,23.9,76.0,0.0
1960.0,11.0,2.0,23.8,74.0,0.5
1960.0,11.0,3.0,23.0,81.0,0.2
1960.0,11.0,4.0,22.1,65.0,0.0
1960.0,11.0,5.0,20.5,65.0,0.0
1960.0,11.0,6.0,21.5,80.0,0.0
1960.0,11.0,7.0,22.3,87.0,0.0
1960.0,11.0,8.0,22.5,80.0,0.0
1960.0,11.0,9.0,23.5,80.0,0.0
1960.0,11.0,11.0,21.3,97.0,79.5
1960.0,11.0,12.0,21.0,94.0,57.5
1960.0,11.0,13.0,20.6,77.0,0.3
1960.0,11.0,14.0,20.6,78.0,0.0
1960.0,11.0,16.0,22.5,89.0,0.0
1960.0,11.0,19.0,22.1,88.0,0.0
1960.0,11.0,21.0,23.1,84.0,0.0
1960.0,11.0,22.0,24.8,84.0,0.0
1960.0,11.0,24.0,24.4,80.0,0.0
1960.0,11.0,26.0,17.6,69.0,0.0
1960.0,11.0,27.0,15.2,72.0,0.0
1960.0,11.0,30.0,17.4,80.0,0.0
1960.0,12.0,1.0,12.1,89.0,3.4
1960.0,12.0,2.0,15.2,82.0,0.1
1960.0,12.0,3.0,16.7,88.0,0.9
1960.0,12.0,4.0,18.0,65.0,0.0
1960.0,12.0,5.0,17.6,56.0,0.0
1960.0,12.0,6.0,16.7,51.0,0.0
1960.0,12.0,7.0,16.8,53.0,0.0
1960.0,12.0,8.0,17.1,52.0,0.0
1960.0,12.0,9.0,16.6,60.0,0.0
1960.0,12.0,10.0,17.9,76.0,0.0
1960.0,12.0,11.0,20.0,80.0,0.0
1960.0,12.0,12.0,21.3,71.0,0.0
1960.0,12.0,13.0,18.9,79.0,0.0
1960.0,12.0,14.0,19.0,83.0,0.0
1960.0,12.0,15.0,20.2,78.0,0.0
1960.0,12.0,16.0,19.1,91.0,0.7
1960.0,12.0,17.0,19.8,87.0,3.0
1960.0,12.0,18.0,16.0,73.0,0.0
1960.0,12.0,19.0,12.2,66.0,0.0
1960.0,12.0,20.0,13.6,62.0,0.0
1960.0,12.0,21.0,15.5,66.0,0.0
1960.0,12.0,22.0,16.6,74.0,0.0
1960.0,12.0,23.0,17.9,80.0,0.0
1960.0,12.0,26.0,17.2,79.0,0.0
1960.0,12.0,27.0,17.6,85.0,0.0
1960.0,12.0,28.0,19.1,82.0,0.0
1960.0,12.0,29.0,13.8,70.0,5.2
1960.0,12.0,30.0,11.8,38.0,0.0
1960.0,12.0,31.0,12.9,48.0,0.0
1961.0,1.0,3.0,17.5,95.0,2.2
1961.0,1.0,7.0,13.5,73.0,0.0
1961.0,1.0,10.0,18.5,94.0,0.0
1961.0,1.0,11.0,13.1,64.0,0.0
1961.0,1.0,12.0,11.4,63.0,0.0
1961.0,1.0,13.0,12.2,50.0,0.0
1961.0,1.0,14.0,13.2,51.0,0.0
1961.0,1.0,15.0,14.0,59.0,0.0
1961.0,1.0,16.0,13.8,28.0,0.0
1961.0,1.0,17.0,11.8,26.0,0.0
1961.0,1.0,18.0,12.4,33.0,0.0
1961.0,1.0,19.0,13.1,56.0,0.0
1961.0,1.0,20.0,14.4,70.0,0.0
1961.0,1.0,21.0,16.0,72.0,0.0
1961.0,1.0,22.0,16.5,74.0,0.2
1961.0,1.0,23.0,16.0,89.0,1.3
1961.0,1.0,24.0,18.7,87.0,0.0
1961.0,1.0,25.0,18.5,60.0,0.0
1961.0,1.0,26.0,15.3,70.0,0.0
1961.0,1.0,27.0,16.5,67.0,0.0
1961.0,1.0,28.0,18.2,70.0,0.0
1961.0,1.0,29.0,18.9,81.0,0.0
1961.0,1.0,30.0,16.1,70.0,0.2
1961.0,2.0,2.0,12.5,35.0,0.0
1961.0,2.0,3.0,14.3,48.0,0.0
1961.0,2.0,6.0,20.6,89.0,0.0
1961.0,2.0,8.0,15.7,77.0,0.0
1961.0,2.0,11.0,19.4,91.0,0.0
1961.0,2.0,15.0,15.2,84.0,0.0
1961.0,2.0,16.0,13.2,89.0,1.3
1961.0,2.0,17.0,12.3,84.0,3.0
1961.0,2.0,18.0,13.1,92.0,8.8
1961.0,2.0,19.0,14.7,91.0,3.8
1961.0,2.0,20.0,16.3,98.0,1.1
1961.0,2.0,21.0,17.0,92.0,0.4
1961.0,2.0,22.0,14.6,92.0,19.7
1961.0,2.0,23.0,14.1,90.0,6.9
1961.0,2.0,24.0,13.9,78.0,1.2
1961.0,2.0,25.0,15.2,66.0,0.0
1961.0,2.0,26.0,15.8,51.0,0.0
1961.0,2.0,27.0,15.2,61.0,0.0
1961.0,2.0,28.0,16.2,88.0,0.0
1961.0,3.0,1.0,18.5,94.0,0.0
1961.0,3.0,2.0,20.1,90.0,0.0
1961.0,3.0,5.0,18.3,99.0,0.4
1961.0,3.0,6.0,17.4,99.0,0.5
1961.0,3.0,7.0,16.8,99.0,1.3
1961.0,3.0,8.0,15.8,98.0,0.5
1961.0,3.0,9.0,14.4,94.0,0.2
1961.0,3.0,10.0,14.4,89.0,13.7
1961.0,3.0,11.0,14.9,94.0,1.9
1961.0,3.0,13.0,19.5,78.0,0.0
1961.0,3.0,14.0,20.0,83.0,0.0
1961.0,3.0,15.0,17.1,87.0,1.3
1961.0,3.0,16.0,16.7,92.0,3.2
1961.0,3.0,18.0,19.1,90.0,0.1
1961.0,3.0,19.0,21.5,89.0,0.0
1961.0,3.0,21.0,23.9,92.0,0.1
1961.0,3.0,22.0,18.0,96.0,0.1
1961.0,3.0,23.0,16.9,97.0,0.5
1961.0,3.0,24.0,17.1,94.0,19.4
1961.0,3.0,25.0,17.5,84.0,8.0
1961.0,3.0,26.0,16.7,54.0,0.0
1961.0,3.0,27.0,17.5,56.0,0.0
1961.0,3.0,28.0,17.5,64.0,0.0
1961.0,3.0,29.0,18.1,61.0,0.0
1961.0,3.0,30.0,19.6,59.0,0.0
1961.0,3.0,31.0,20.4,66.0,0.0
1961.0,4.0,1.0,21.2,76.0,0.0
1961.0,4.0,2.0,21.2,81.0,0.0
1961.0,4.0,3.0,21.2,88.0,0.0
1961.0,4.0,4.0,23.6,84.0,0.0
1961.0,4.0,5.0,24.4,87.0,0.0
1961.0,4.0,6.0,21.4,86.0,4.3
1961.0,4.0,8.0,23.1,80.0,0.0
1961.0,4.0,9.0,19.8,87.0,2.3
1961.0,4.0,10.0,18.7,72.0,0.0
1961.0,4.0,12.0,22.5,86.0,0.0
1961.0,4.0,13.0,22.1,96.0,21.2
1961.0,4.0,14.0,23.8,81.0,0.0
1961.0,4.0,15.0,21.5,73.0,0.0
1961.0,4.0,17.0,19.4,80.0,1.2
1961.0,4.0,18.0,19.2,95.0,5.9
1961.0,4.0,19.0,21.2,97.0,0.3
1961.0,4.0,20.0,24.4,92.0,15.1
1961.0,4.0,21.0,24.7,90.0,18.9
1961.0,4.0,22.0,24.2,88.0,0.0
1961.0,4.0,23.0,23.6,93.0,25.0
1961.0,4.0,24.0,23.0,95.0,20.8
1961.0,4.0,26.0,22.4,76.0,57.3
1961.0,4.0,27.0,20.7,70.0,0.0
1961.0,4.0,28.0,21.0,74.0,0.0
1961.0,5.0,1.0,23.6,68.0,0.0
1961.0,5.0,2.0,23.5,85.0,0.0
1961.0,5.0,3.0,24.8,80.0,6.7
1961.0,5.0,4.0,24.8,42.0,0.0
1961.0,5.0,5.0,22.9,65.0,0.0
1961.0,5.0,6.0,21.1,87.0,6.2
1961.0,5.0,7.0,23.9,78.0,0.0
1961.0,5.0,9.0,25.5,83.0,0.0
1961.0,5.0,10.0,26.9,82.0,0.0
1961.0,5.0,12.0,24.6,80.0,49.8
1961.0,5.0,13.0,22.1,90.0,2.0
1961.0,5.0,14.0,23.3,88.0,0.9
1961.0,5.0,15.0,25.3,82.0,0.0
1961.0,5.0,16.0,26.6,81.0,0.0
1961.0,5.0,17.0,24.8,87.0,0.5
1961.0,5.0,18.0,25.3,87.0,3.7
1961.0,5.0,19.0,25.1,91.0,90.6
1961.0,5.0,21.0,27.8,84.0,0.0
1961.0,5.0,22.0,24.5,92.0,9.4
1961.0,5.0,23.0,23.5,84.0,0.5
1961.0,5.0,24.0,22.7,90.0,3.6
1961.0,5.0,25.0,23.3,86.0,4.4
1961.0,5.0,26.0,27.4,79.0,0.0
1961.0,5.0,27.0,28.8,76.0,0.0
1961.0,5.0,28.0,28.1,80.0,0.0
1961.0,5.0,29.0,28.2,78.0,0.0
1961.0,5.0,30.0,27.8,85.0,35.6
1961.0,6.0,1.0,28.6,82.0,0.9
1961.0,6.0,2.0,28.9,83.0,0.1
1961.0,6.0,3.0,26.7,86.0,72.8
1961.0,6.0,4.0,26.8,86.0,1.6
1961.0,6.0,5.0,27.3,88.0,7.4
1961.0,6.0,6.0,26.8,88.0,22.1
1961.0,6.0,7.0,27.8,84.0,4.2
1961.0,6.0,8.0,27.9,81.0,2.7
1961.0,6.0,9.0,28.3,82.0,0.1
1961.0,6.0,10.0,28.0,81.0,2.0
1961.0,6.0,11.0,28.2,79.0,0.8
1961.0,6.0,12.0,28.2,81.0,0.2
1961.0,6.0,13.0,28.4,81.0,0.8
1961.0,6.0,14.0,28.8,78.0,0.6
1961.0,6.0,15.0,28.9,77.0,0.2
1961.0,6.0,16.0,29.3,76.0,0.0
1961.0,6.0,17.0,29.6,77.0,0.0
1961.0,6.0,18.0,29.8,79.0,0.0
1961.0,6.0,19.0,29.3,81.0,0.0
1961.0,6.0,20.0,29.6,77.0,0.6
1961.0,6.0,21.0,29.8,77.0,0.0
1961.0,6.0,22.0,29.8,75.0,0.0
1961.0,6.0,23.0,29.9,72.0,0.0
1961.0,6.0,24.0,29.1,78.0,3.2
1961.0,6.0,25.0,29.0,78.0,0.7
1961.0,6.0,26.0,29.4,74.0,0.0
1961.0,6.0,27.0,29.4,76.0,0.0
1961.0,6.0,30.0,29.7,75.0,0.0
1961.0,7.0,1.0,28.7,85.0,77.0
1961.0,7.0,2.0,26.3,91.0,81.8
1961.0,7.0,3.0,28.7,83.0,2.6
1961.0,7.0,4.0,28.8,82.0,1.5
1961.0,7.0,5.0,28.7,81.0,0.0
